Name;Kategorie;Level;Truhen_CSV;Truhen_JSON;Punkte_CSV;Punkte_JSON;Status
Jackal;Rare Dragon Chest;25;0;4;0;1400;Fehlt in CSV
Jackal;Ancients' Chest;0;0;27;0;0;Fehlt in CSV
Jackal;Ancientsâ€˜ Chest;0;0;1;0;0;Fehlt in CSV
Jackal;Gladiator's Chest;0;0;2;0;0;Fehlt in CSV
Jackal;Elven Citadel Chest;20;0;9;0;720;Fehlt in CSV
Jackal;Barbarian Chest;15;0;5;0;100;Fehlt in CSV
Jackal;Barbarian Chest;20;0;28;0;5376;Fehlt in CSV
Jackal;Cursed Citadel Chest;20;0;3;0;240;Fehlt in CSV
Jackal;Quick March Chest;0;0;3;0;0;Fehlt in CSV
Jackal;Bone Chest;20;0;1;0;64;Fehlt in CSV
Adoragas;Sand Chest;15;0;3;0;60;Fehlt in CSV
Adoragas;Sand Chest;10;0;2;0;20;Fehlt in CSV
Adoragas;Stone Chest;15;0;3;0;60;Fehlt in CSV
Adoragas;Stone Chest;10;0;1;0;10;Fehlt in CSV
Adoragas;Infernal Chest;15;0;2;0;40;Fehlt in CSV
Adoragas;Infernal Chest;10;0;5;0;50;Fehlt in CSV
Adoragas;Rare Dragon Chest;15;0;3;0;120;Fehlt in CSV
Adoragas;Rare Dragon Chest;10;0;3;0;48;Fehlt in CSV
Adoragas;Elven Citadel Chest;15;0;3;0;120;Fehlt in CSV
Adoragas;Elven Citadel Chest;10;0;4;0;80;Fehlt in CSV
Adoragas;Elven Citadel Chest;20;0;2;0;160;Fehlt in CSV
Adoragas;Dark Omens chest;0;0;2;0;0;Fehlt in CSV
Adoragas;Elegant Chest;15;0;1;0;20;Fehlt in CSV
Adoragas;Elegant Chest;10;0;4;0;40;Fehlt in CSV
Adoragas;Bone Chest;10;0;2;0;20;Fehlt in CSV
Adoragas;Chest of the Cursed;15;0;1;0;60;Fehlt in CSV
Adoragas;Cursed Citadel Chest;20;0;1;0;80;Fehlt in CSV
Adoragas;Jörmungandr's Chest;0;0;10;0;0;Fehlt in CSV
Adoragas;Pumpkin Chest;0;0;6;0;0;Fehlt in CSV
Adoragas;Quick March Chest;0;0;5;0;0;Fehlt in CSV
Adoragas;Forgotten Chest;15;0;2;0;40;Fehlt in CSV
Adoragas;Forgotten Chest;10;0;2;0;20;Fehlt in CSV
Adoragas;Titansteel Chest;15;0;1;0;60;Fehlt in CSV
Adoragas;Abandoned Chest;15;0;1;0;60;Fehlt in CSV
Adoragas;Cobra Chest;5;0;1;0;2;Fehlt in CSV
Adoragas;Cobra Chest;15;0;4;0;80;Fehlt in CSV
Adoragas;Cobra Chest;10;0;6;0;60;Fehlt in CSV
Adoragas;Cobra Chest;20;0;1;0;64;Fehlt in CSV
Adoragas;Merchant's Chest;0;0;1;0;0;Fehlt in CSV
Adoragas;Ancients' Chest;0;0;64;0;0;Fehlt in CSV
Adoragas;Fire Chest;15;0;1;0;20;Fehlt in CSV
Adoragas;Fire Chest;10;0;1;0;10;Fehlt in CSV
Adoragas;Priest's Chest;15;0;1;0;60;Fehlt in CSV
Adoragas;Mayan Chest;15;0;1;0;20;Fehlt in CSV
Adoragas;House of Horrors Chest;15;0;1;0;60;Fehlt in CSV
Adoragas;Gnome Workshop Chest;15;0;1;0;20;Fehlt in CSV
Adoragas;Gnome Workshop Chest;20;0;2;0;128;Fehlt in CSV
Adoragas;Gnome Workshop Chest;10;0;1;0;10;Fehlt in CSV
Adoragas;Tartaros Chest;15;0;5;0;300;Fehlt in CSV
Adoragas;Tartaros Chest;20;0;1;0;192;Fehlt in CSV
Adoragas;Tartaros Chest;10;0;12;0;240;Fehlt in CSV
Adoragas;Barbarian Chest;15;0;5;0;100;Fehlt in CSV
Adoragas;Barbarian Chest;10;0;4;0;40;Fehlt in CSV
Adoragas;Barbarian Chest;20;0;1;0;192;Fehlt in CSV
Adoragas;Wooden Chest;0;0;14;0;700;Fehlt in CSV
Adoragas;Cobalt Chest;15;0;1;0;60;Fehlt in CSV
Adoragas;Orc Chest;15;0;2;0;40;Fehlt in CSV
Adoragas;Orc Chest;10;0;4;0;40;Fehlt in CSV
Adoragas;Orc Chest;20;0;2;0;128;Fehlt in CSV
Eiskönigin;Wooden Chest;0;0;1;0;50;Fehlt in CSV
Moginn;Sand Chest;20;0;4;0;256;Fehlt in CSV
Moginn;Sand Chest;25;0;1;0;256;Fehlt in CSV
Moginn;Turtle Chest;15;0;5;0;300;Fehlt in CSV
Moginn;Turtle Chest;20;0;2;0;384;Fehlt in CSV
Moginn;Turtle Chest;25;0;4;0;3072;Fehlt in CSV
Moginn;Stone Chest;20;0;1;0;64;Fehlt in CSV
Moginn;Infernal Chest;20;0;4;0;256;Fehlt in CSV
Moginn;Rare Dragon Chest;15;0;2;0;80;Fehlt in CSV
Moginn;Rare Dragon Chest;20;0;48;0;6144;Fehlt in CSV
Moginn;Rare Dragon Chest;25;0;4;0;1400;Fehlt in CSV
Moginn;Dark Omens chest;0;0;2;0;0;Fehlt in CSV
Moginn;Elven Citadel Chest;15;0;3;0;120;Fehlt in CSV
Moginn;Elven Citadel Chest;20;0;5;0;400;Fehlt in CSV
Moginn;Elven Citadel Chest;25;0;4;0;680;Fehlt in CSV
Moginn;Elegant Chest;20;0;11;0;704;Fehlt in CSV
Moginn;Elegant Chest;25;0;2;0;512;Fehlt in CSV
Moginn;Bone Chest;15;0;2;0;40;Fehlt in CSV
Moginn;Bone Chest;20;0;3;0;192;Fehlt in CSV
Moginn;Bone Chest;25;0;1;0;256;Fehlt in CSV
Moginn;Runic Chest;20;0;1;0;0;Fehlt in CSV
Moginn;Sapphire Chest;30;0;1;0;0;Fehlt in CSV
Moginn;Sapphire Chest;20;0;1;0;0;Fehlt in CSV
Moginn;Sapphire Chest;25;0;1;0;0;Fehlt in CSV
Moginn;Jörmungandr's Chest;0;0;5;0;0;Fehlt in CSV
Moginn;Quick March Chest;0;0;4;0;0;Fehlt in CSV
Moginn;Harpy Chest;15;0;4;0;240;Fehlt in CSV
Moginn;Harpy Chest;20;0;5;0;960;Fehlt in CSV
Moginn;Forgotten Chest;15;0;4;0;80;Fehlt in CSV
Moginn;Forgotten Chest;20;0;14;0;896;Fehlt in CSV
Moginn;Forgotten Chest;25;0;6;0;1536;Fehlt in CSV
Moginn;Cobra Chest;15;0;2;0;40;Fehlt in CSV
Moginn;Cobra Chest;20;0;12;0;768;Fehlt in CSV
Moginn;Cobra Chest;10;0;1;0;10;Fehlt in CSV
Moginn;Cobra Chest;25;0;3;0;768;Fehlt in CSV
Moginn;Merchant's Chest;0;0;1;0;0;Fehlt in CSV
Moginn;Ancients' Chest;0;0;28;0;0;Fehlt in CSV
Moginn;Fire Chest;15;0;7;0;140;Fehlt in CSV
Moginn;Fire Chest;20;0;14;0;896;Fehlt in CSV
Moginn;Fire Chest;25;0;10;0;2560;Fehlt in CSV
Moginn;Mayan Chest;15;0;1;0;20;Fehlt in CSV
Moginn;Mayan Chest;20;0;5;0;320;Fehlt in CSV
Moginn;Mayan Chest;25;0;2;0;512;Fehlt in CSV
Moginn;White Wood Chest;15;0;4;0;240;Fehlt in CSV
Moginn;White Wood Chest;20;0;6;0;1152;Fehlt in CSV
Moginn;Gnome Workshop Chest;20;0;1;0;64;Fehlt in CSV
Moginn;Barbarian Chest;15;0;6;0;120;Fehlt in CSV
Moginn;Barbarian Chest;20;0;9;0;1728;Fehlt in CSV
Moginn;Barbarian Chest;25;0;5;0;1280;Fehlt in CSV
Moginn;Wooden Chest;0;0;1;0;50;Fehlt in CSV
Moginn;Orc Chest;20;0;2;0;128;Fehlt in CSV
Alexkidbro;Sand Chest;25;0;3;0;768;Fehlt in CSV
Alexkidbro;Turtle Chest;25;0;3;0;2304;Fehlt in CSV
Alexkidbro;Infernal Chest;25;0;3;0;768;Fehlt in CSV
Alexkidbro;Rare Dragon Chest;25;0;14;0;4900;Fehlt in CSV
Alexkidbro;Elven Citadel Chest;20;0;5;0;400;Fehlt in CSV
Alexkidbro;Elven Citadel Chest;25;0;4;0;680;Fehlt in CSV
Alexkidbro;Elegant Chest;25;0;3;0;768;Fehlt in CSV
Alexkidbro;Bone Chest;25;0;1;0;256;Fehlt in CSV
Alexkidbro;Chest of the Cursed;25;0;1;0;768;Fehlt in CSV
Alexkidbro;Trillium Chest;25;0;1;0;768;Fehlt in CSV
Alexkidbro;Sapphire Chest;30;0;1;0;0;Fehlt in CSV
Alexkidbro;Sapphire Chest;35;0;2;0;0;Fehlt in CSV
Alexkidbro;Cursed Citadel Chest;20;0;2;0;160;Fehlt in CSV
Alexkidbro;Cursed Citadel Chest;25;0;6;0;1020;Fehlt in CSV
Alexkidbro;Jörmungandr's Chest;0;0;5;0;0;Fehlt in CSV
Alexkidbro;Quick March Chest;0;0;1;0;0;Fehlt in CSV
Alexkidbro;Harpy Chest;25;0;1;0;768;Fehlt in CSV
Alexkidbro;Forgotten Chest;25;0;2;0;512;Fehlt in CSV
Alexkidbro;Hermes Chest;0;0;3;0;0;Fehlt in CSV
Alexkidbro;Titansteel Chest;25;0;1;0;768;Fehlt in CSV
Alexkidbro;Abandoned Chest;25;0;1;0;768;Fehlt in CSV
Alexkidbro;Cobra Chest;25;0;1;0;256;Fehlt in CSV
Alexkidbro;Merchant's Chest;0;0;2;0;0;Fehlt in CSV
Alexkidbro;Ancients' Chest;0;0;25;0;0;Fehlt in CSV
Alexkidbro;Ancient Warrior's Chest;20;0;1;0;192;Fehlt in CSV
Alexkidbro;Ancient Warrior's Chest;25;0;1;0;768;Fehlt in CSV
Alexkidbro;Fire Chest;25;0;1;0;256;Fehlt in CSV
Alexkidbro;Scorpion Chest;25;0;1;0;768;Fehlt in CSV
Alexkidbro;Mayan Chest;15;0;1;0;20;Fehlt in CSV
Alexkidbro;Mayan Chest;25;0;1;0;256;Fehlt in CSV
Alexkidbro;House of Horrors Chest;25;0;1;0;768;Fehlt in CSV
Alexkidbro;Gnome Workshop Chest;25;0;5;0;1280;Fehlt in CSV
Alexkidbro;Tartaros Chest;10;0;6;0;120;Fehlt in CSV
Alexkidbro;Tartaros Chest;25;0;28;0;21504;Fehlt in CSV
Alexkidbro;Barbarian Chest;25;0;1;0;256;Fehlt in CSV
Alexkidbro;Minotaur Chest;25;0;1;0;768;Fehlt in CSV
Alexkidbro;Orc Chest;25;0;1;0;256;Fehlt in CSV
BlueBird;Turtle Chest;35;0;6;0;18000;Fehlt in CSV
BlueBird;Stone Chest;5;0;3;0;6;Fehlt in CSV
BlueBird;Infernal Chest;5;0;1;0;2;Fehlt in CSV
BlueBird;Infernal Chest;15;0;1;0;20;Fehlt in CSV
BlueBird;Infernal Chest;10;0;1;0;10;Fehlt in CSV
BlueBird;Elven Citadel Chest;10;0;1;0;20;Fehlt in CSV
BlueBird;Elegant Chest;5;0;1;0;2;Fehlt in CSV
BlueBird;Chest of the Cursed;35;0;1;0;3000;Fehlt in CSV
BlueBird;Trillium Chest;35;0;4;0;12000;Fehlt in CSV
BlueBird;Runic Chest;45;0;2;0;0;Fehlt in CSV
BlueBird;Pumpkin Chest;0;0;1;0;0;Fehlt in CSV
BlueBird;Harpy Chest;35;0;1;0;3000;Fehlt in CSV
BlueBird;Braided Chest;35;0;4;0;12000;Fehlt in CSV
BlueBird;Forgotten Chest;5;0;1;0;2;Fehlt in CSV
BlueBird;Titansteel Chest;35;0;4;0;12000;Fehlt in CSV
BlueBird;Abandoned Chest;35;0;6;0;18000;Fehlt in CSV
BlueBird;Scarab Chest;35;0;2;0;6000;Fehlt in CSV
BlueBird;Cobra Chest;5;0;1;0;2;Fehlt in CSV
BlueBird;Ancient Warrior's Chest;35;0;1;0;3000;Fehlt in CSV
BlueBird;Fire Chest;5;0;1;0;2;Fehlt in CSV
BlueBird;Priest's Chest;35;0;3;0;9000;Fehlt in CSV
BlueBird;Scorpion Chest;35;0;4;0;12000;Fehlt in CSV
BlueBird;Mayan Chest;5;0;1;0;2;Fehlt in CSV
BlueBird;White Wood Chest;35;0;5;0;15000;Fehlt in CSV
BlueBird;Gnome Workshop Chest;5;0;3;0;6;Fehlt in CSV
BlueBird;Barbarian Chest;10;0;1;0;10;Fehlt in CSV
BlueBird;Barbarian Chest;35;0;4;0;12000;Fehlt in CSV
BlueBird;Wooden Chest;0;0;1;0;50;Fehlt in CSV
BlueBird;Cobalt Chest;35;0;1;0;3000;Fehlt in CSV
BlueBird;Orc Chest;5;0;3;0;6;Fehlt in CSV
WildM;Sapphire Chest;20;0;1;0;0;Fehlt in CSV
Cordantrius;Mayan Chest;25;0;1;0;256;Fehlt in CSV
Cordantrius;Scarab Chest;25;0;1;0;768;Fehlt in CSV
Cordantrius;Chest of the Cursed;25;0;1;0;768;Fehlt in CSV
Cordantrius;Trillium Chest;25;0;2;0;1536;Fehlt in CSV
Cordantrius;Cobra Chest;25;0;1;0;256;Fehlt in CSV
Cordantrius;Scorpion Chest;25;0;1;0;768;Fehlt in CSV
Cordantrius;Elven Citadel Chest;30;0;18;0;6300;Fehlt in CSV
Cordantrius;Orc Chest;25;0;1;0;256;Fehlt in CSV
Cordantrius;Bone Chest;25;0;1;0;256;Fehlt in CSV
Daijind;Sand Chest;15;0;3;0;60;Fehlt in CSV
Daijind;Sand Chest;20;0;5;0;320;Fehlt in CSV
Daijind;Sand Chest;5;0;3;0;6;Fehlt in CSV
Daijind;Sand Chest;10;0;1;0;10;Fehlt in CSV
Daijind;Sand Chest;25;0;2;0;512;Fehlt in CSV
Daijind;Turtle Chest;15;0;1;0;60;Fehlt in CSV
Daijind;Turtle Chest;20;0;1;0;192;Fehlt in CSV
Daijind;Stone Chest;15;0;2;0;40;Fehlt in CSV
Daijind;Stone Chest;5;0;1;0;2;Fehlt in CSV
Daijind;Stone Chest;20;0;2;0;128;Fehlt in CSV
Daijind;Stone Chest;10;0;5;0;50;Fehlt in CSV
Daijind;Stone Chest;25;0;7;0;1792;Fehlt in CSV
Daijind;Infernal Chest;15;0;7;0;140;Fehlt in CSV
Daijind;Infernal Chest;5;0;3;0;6;Fehlt in CSV
Daijind;Infernal Chest;20;0;7;0;448;Fehlt in CSV
Daijind;Infernal Chest;10;0;3;0;30;Fehlt in CSV
Daijind;Infernal Chest;25;0;3;0;768;Fehlt in CSV
Daijind;Rare Dragon Chest;15;0;3;0;120;Fehlt in CSV
Daijind;Rare Dragon Chest;20;0;25;0;3200;Fehlt in CSV
Daijind;Rare Dragon Chest;25;0;5;0;1750;Fehlt in CSV
Daijind;Elven Citadel Chest;10;0;1;0;20;Fehlt in CSV
Daijind;Elven Citadel Chest;15;0;2;0;80;Fehlt in CSV
Daijind;Elven Citadel Chest;20;0;17;0;1360;Fehlt in CSV
Daijind;Elven Citadel Chest;25;0;10;0;1700;Fehlt in CSV
Daijind;Dark Omens chest;0;0;2;0;0;Fehlt in CSV
Daijind;Elegant Chest;20;0;3;0;192;Fehlt in CSV
Daijind;Elegant Chest;5;0;1;0;2;Fehlt in CSV
Daijind;Elegant Chest;15;0;2;0;40;Fehlt in CSV
Daijind;Elegant Chest;10;0;2;0;20;Fehlt in CSV
Daijind;Elegant Chest;25;0;3;0;768;Fehlt in CSV
Daijind;Bone Chest;15;0;2;0;40;Fehlt in CSV
Daijind;Bone Chest;5;0;1;0;2;Fehlt in CSV
Daijind;Bone Chest;20;0;2;0;128;Fehlt in CSV
Daijind;Bone Chest;10;0;1;0;10;Fehlt in CSV
Daijind;Bone Chest;25;0;2;0;512;Fehlt in CSV
Daijind;Chest of the Cursed;25;0;2;0;1536;Fehlt in CSV
Daijind;Trillium Chest;15;0;2;0;120;Fehlt in CSV
Daijind;Trillium Chest;20;0;1;0;192;Fehlt in CSV
Daijind;Runic Chest;30;0;1;0;0;Fehlt in CSV
Daijind;Runic Chest;25;0;1;0;0;Fehlt in CSV
Daijind;Sapphire Chest;30;0;1;0;0;Fehlt in CSV
Daijind;Pumpkin Chest;0;0;2;0;0;Fehlt in CSV
Daijind;Jörmungandr's Chest;0;0;10;0;0;Fehlt in CSV
Daijind;Quick March Chest;0;0;8;0;0;Fehlt in CSV
Daijind;Harpy Chest;15;0;1;0;60;Fehlt in CSV
Daijind;Harpy Chest;25;0;1;0;768;Fehlt in CSV
Daijind;Chest of Authority;0;0;2;0;0;Fehlt in CSV
Daijind;Forgotten Chest;15;0;3;0;60;Fehlt in CSV
Daijind;Forgotten Chest;10;0;1;0;10;Fehlt in CSV
Daijind;Forgotten Chest;20;0;5;0;320;Fehlt in CSV
Daijind;Forgotten Chest;5;0;1;0;2;Fehlt in CSV
Daijind;Hermes Chest;0;0;1;0;0;Fehlt in CSV
Daijind;Scarab Chest;15;0;3;0;180;Fehlt in CSV
Daijind;Abandoned Chest;15;0;1;0;60;Fehlt in CSV
Daijind;Abandoned Chest;20;0;1;0;192;Fehlt in CSV
Daijind;Cobra Chest;20;0;1;0;64;Fehlt in CSV
Daijind;Cobra Chest;5;0;2;0;4;Fehlt in CSV
Daijind;Cobra Chest;15;0;2;0;40;Fehlt in CSV
Daijind;Cobra Chest;10;0;5;0;50;Fehlt in CSV
Daijind;Cobra Chest;25;0;10;0;2560;Fehlt in CSV
Daijind;Merchant's Chest;0;0;3;0;0;Fehlt in CSV
Daijind;Ancients' Chest;0;0;80;0;0;Fehlt in CSV
Daijind;Ancient Warrior's Chest;15;0;1;0;60;Fehlt in CSV
Daijind;Ancient Warrior's Chest;20;0;1;0;192;Fehlt in CSV
Daijind;Scorpion Chest;20;0;2;0;384;Fehlt in CSV
Daijind;Priest's Chest;15;0;2;0;120;Fehlt in CSV
Daijind;Fire Chest;15;0;2;0;40;Fehlt in CSV
Daijind;Fire Chest;20;0;3;0;192;Fehlt in CSV
Daijind;Ancient Bastion Chest;15;0;2;0;120;Fehlt in CSV
Daijind;Ancient Bastion Chest;20;0;1;0;192;Fehlt in CSV
Daijind;Mayan Chest;15;0;3;0;60;Fehlt in CSV
Daijind;Mayan Chest;5;0;2;0;4;Fehlt in CSV
Daijind;Mayan Chest;20;0;2;0;128;Fehlt in CSV
Daijind;Mayan Chest;10;0;3;0;30;Fehlt in CSV
Daijind;Mayan Chest;25;0;2;0;512;Fehlt in CSV
Daijind;House of Horrors Chest;15;0;1;0;60;Fehlt in CSV
Daijind;House of Horrors Chest;20;0;2;0;384;Fehlt in CSV
Daijind;House of Horrors Chest;25;0;1;0;768;Fehlt in CSV
Daijind;White Wood Chest;15;0;2;0;120;Fehlt in CSV
Daijind;White Wood Chest;20;0;1;0;192;Fehlt in CSV
Daijind;Gnome Workshop Chest;5;0;1;0;2;Fehlt in CSV
Daijind;Gnome Workshop Chest;15;0;3;0;60;Fehlt in CSV
Daijind;Gnome Workshop Chest;20;0;5;0;320;Fehlt in CSV
Daijind;Gnome Workshop Chest;10;0;3;0;30;Fehlt in CSV
Daijind;Tartaros Chest;15;0;6;0;360;Fehlt in CSV
Daijind;Tartaros Chest;10;0;1;0;20;Fehlt in CSV
Daijind;Tartaros Chest;25;0;33;0;25344;Fehlt in CSV
Daijind;Gladiator's Chest;0;0;3;0;0;Fehlt in CSV
Daijind;Barbarian Chest;15;0;2;0;40;Fehlt in CSV
Daijind;Barbarian Chest;5;0;1;0;2;Fehlt in CSV
Daijind;Barbarian Chest;20;0;6;0;1152;Fehlt in CSV
Daijind;Barbarian Chest;10;0;5;0;50;Fehlt in CSV
Daijind;Barbarian Chest;25;0;4;0;1024;Fehlt in CSV
Daijind;Wooden Chest;0;0;3;0;150;Fehlt in CSV
Daijind;Cobalt Chest;20;0;1;0;192;Fehlt in CSV
Daijind;Cobalt Chest;25;0;1;0;768;Fehlt in CSV
Daijind;Minotaur Chest;20;0;1;0;192;Fehlt in CSV
Daijind;Orc Chest;15;0;6;0;120;Fehlt in CSV
Daijind;Orc Chest;20;0;5;0;320;Fehlt in CSV
Daijind;Orc Chest;10;0;4;0;40;Fehlt in CSV
Daijind;Orc Chest;25;0;4;0;1024;Fehlt in CSV
Clanfhrer;Punkte;;1;0;11000;0;Fehlt in JSON
Petrov val;Sand Chest;20;0;31;0;1984;Fehlt in CSV
Petrov val;Sand Chest;25;0;7;0;1792;Fehlt in CSV
Petrov val;Turtle Chest;30;0;1;0;1500;Fehlt in CSV
Petrov val;Turtle Chest;25;0;2;0;1536;Fehlt in CSV
Petrov val;Stone Chest;20;0;10;0;640;Fehlt in CSV
Petrov val;Stone Chest;25;0;4;0;1024;Fehlt in CSV
Petrov val;Omen Chest;0;0;4;0;0;Fehlt in CSV
Petrov val;Rare Dragon Chest;25;0;4;0;1400;Fehlt in CSV
Petrov val;Rare Dragon Chest;15;0;27;0;1080;Fehlt in CSV
Petrov val;Rare Dragon Chest;10;0;1;0;16;Fehlt in CSV
Petrov val;Rare Dragon Chest;20;0;1;0;128;Fehlt in CSV
Petrov val;Elven Citadel Chest;15;0;7;0;280;Fehlt in CSV
Petrov val;Elegant Chest;20;0;13;0;832;Fehlt in CSV
Petrov val;Elegant Chest;25;0;2;0;512;Fehlt in CSV
Petrov val;Bone Chest;15;0;1;0;20;Fehlt in CSV
Petrov val;Bone Chest;20;0;10;0;640;Fehlt in CSV
Petrov val;Bone Chest;25;0;2;0;512;Fehlt in CSV
Petrov val;Golden Guardian Epic Chest;0;0;589;0;0;Fehlt in CSV
Petrov val;Chest of the Cursed;20;0;1;0;192;Fehlt in CSV
Petrov val;Trillium Chest;20;0;3;0;576;Fehlt in CSV
Petrov val;Trillium Chest;25;0;1;0;768;Fehlt in CSV
Petrov val;Sapphire Chest;25;0;1;0;0;Fehlt in CSV
Petrov val;Pumpkin Chest;0;0;8;0;0;Fehlt in CSV
Petrov val;Cursed Citadel Chest;20;0;16;0;1280;Fehlt in CSV
Petrov val;Jörmungandr's Chest;0;0;10;0;0;Fehlt in CSV
Petrov val;Quick March Chest;0;0;8;0;0;Fehlt in CSV
Petrov val;Harpy Chest;20;0;1;0;192;Fehlt in CSV
Petrov val;Harpy Chest;25;0;4;0;3072;Fehlt in CSV
Petrov val;Braided Chest;20;0;4;0;768;Fehlt in CSV
Petrov val;Titansteel Chest;20;0;2;0;384;Fehlt in CSV
Petrov val;Titansteel Chest;25;0;1;0;768;Fehlt in CSV
Petrov val;Forgotten Chest;15;0;1;0;20;Fehlt in CSV
Petrov val;Forgotten Chest;20;0;11;0;704;Fehlt in CSV
Petrov val;Forgotten Chest;25;0;1;0;256;Fehlt in CSV
Petrov val;Abandoned Chest;20;0;1;0;192;Fehlt in CSV
Petrov val;Cobra Chest;20;0;15;0;960;Fehlt in CSV
Petrov val;Cobra Chest;10;0;1;0;10;Fehlt in CSV
Petrov val;Cobra Chest;25;0;3;0;768;Fehlt in CSV
Petrov val;Ancients' Chest;0;0;68;0;0;Fehlt in CSV
Petrov val;Ancient Warrior's Chest;20;0;3;0;576;Fehlt in CSV
Petrov val;Fire Chest;15;0;4;0;80;Fehlt in CSV
Petrov val;Fire Chest;20;0;88;0;5632;Fehlt in CSV
Petrov val;Fire Chest;25;0;22;0;5632;Fehlt in CSV
Petrov val;Priest's Chest;15;0;1;0;60;Fehlt in CSV
Petrov val;Priest's Chest;20;0;6;0;1152;Fehlt in CSV
Petrov val;Scorpion Chest;20;0;1;0;192;Fehlt in CSV
Petrov val;Scorpion Chest;25;0;1;0;768;Fehlt in CSV
Petrov val;Golden Guardian Legendary Chest;0;0;154;0;0;Fehlt in CSV
Petrov val;Ancient Bastion Chest;25;0;1;0;768;Fehlt in CSV
Petrov val;Mayan Chest;20;0;10;0;640;Fehlt in CSV
Petrov val;Mayan Chest;25;0;2;0;512;Fehlt in CSV
Petrov val;House of Horrors Chest;20;0;1;0;192;Fehlt in CSV
Petrov val;White Wood Chest;20;0;1;0;192;Fehlt in CSV
Petrov val;White Wood Chest;25;0;1;0;768;Fehlt in CSV
Petrov val;Gnome Workshop Chest;20;0;3;0;192;Fehlt in CSV
Petrov val;Gladiator's Chest;0;0;4;0;0;Fehlt in CSV
Petrov val;Tartaros Chest;25;0;11;0;8448;Fehlt in CSV
Petrov val;Barbarian Chest;15;0;1;0;20;Fehlt in CSV
Petrov val;Barbarian Chest;20;0;15;0;2880;Fehlt in CSV
Petrov val;Barbarian Chest;25;0;2;0;512;Fehlt in CSV
Petrov val;Minotaur Chest;25;0;1;0;768;Fehlt in CSV
Petrov val;Wooden Chest;0;0;5;0;250;Fehlt in CSV
Petrov val;Cobalt Chest;20;0;2;0;384;Fehlt in CSV
Petrov val;Orc Chest;20;0;15;0;960;Fehlt in CSV
Petrov val;Orc Chest;25;0;1;0;256;Fehlt in CSV
MIkl;Sand Chest;20;0;1;0;64;Fehlt in CSV
Linfir 2;Sand Chest;15;0;5;0;100;Fehlt in CSV
Linfir 2;Sand Chest;20;0;2;0;128;Fehlt in CSV
Linfir 2;Sand Chest;10;0;2;0;20;Fehlt in CSV
Linfir 2;Stone Chest;15;0;5;0;100;Fehlt in CSV
Linfir 2;Stone Chest;20;0;1;0;64;Fehlt in CSV
Linfir 2;Infernal Chest;15;0;6;0;120;Fehlt in CSV
Linfir 2;Infernal Chest;10;0;3;0;30;Fehlt in CSV
Linfir 2;Infernal Chest;20;0;2;0;128;Fehlt in CSV
Linfir 2;Rare Dragon Chest;15;0;8;0;320;Fehlt in CSV
Linfir 2;Rare Dragon Chest;10;0;2;0;32;Fehlt in CSV
Linfir 2;Elven Citadel Chest;15;0;9;0;360;Fehlt in CSV
Linfir 2;Elven Citadel Chest;10;0;2;0;40;Fehlt in CSV
Linfir 2;Elegant Chest;15;0;5;0;100;Fehlt in CSV
Linfir 2;Elegant Chest;10;0;2;0;20;Fehlt in CSV
Linfir 2;Elegant Chest;20;0;1;0;64;Fehlt in CSV
Linfir 2;Bone Chest;15;0;3;0;60;Fehlt in CSV
Linfir 2;Bone Chest;5;0;1;0;2;Fehlt in CSV
Linfir 2;Chest of the Cursed;20;0;1;0;192;Fehlt in CSV
Linfir 2;Pumpkin Chest;0;0;2;0;0;Fehlt in CSV
Linfir 2;Quick March Chest;0;0;1;0;0;Fehlt in CSV
Linfir 2;Chest of Authority;0;0;1;0;0;Fehlt in CSV
Linfir 2;Forgotten Chest;15;0;3;0;60;Fehlt in CSV
Linfir 2;Forgotten Chest;5;0;1;0;2;Fehlt in CSV
Linfir 2;Forgotten Chest;20;0;3;0;192;Fehlt in CSV
Linfir 2;Braided Chest;20;0;1;0;192;Fehlt in CSV
Linfir 2;Scarab Chest;15;0;2;0;120;Fehlt in CSV
Linfir 2;Scarab Chest;20;0;1;0;192;Fehlt in CSV
Linfir 2;Cobra Chest;15;0;6;0;120;Fehlt in CSV
Linfir 2;Cobra Chest;10;0;2;0;20;Fehlt in CSV
Linfir 2;Cobra Chest;20;0;2;0;128;Fehlt in CSV
Linfir 2;Ancients' Chest;0;0;12;0;0;Fehlt in CSV
Linfir 2;Ancient Warrior's Chest;20;0;1;0;192;Fehlt in CSV
Linfir 2;Fire Chest;10;0;2;0;20;Fehlt in CSV
Linfir 2;Fire Chest;15;0;6;0;120;Fehlt in CSV
Linfir 2;Fire Chest;5;0;1;0;2;Fehlt in CSV
Linfir 2;Fire Chest;20;0;1;0;64;Fehlt in CSV
Linfir 2;Priest's Chest;15;0;5;0;300;Fehlt in CSV
Linfir 2;Scorpion Chest;15;0;1;0;60;Fehlt in CSV
Linfir 2;Mayan Chest;15;0;8;0;160;Fehlt in CSV
Linfir 2;Mayan Chest;20;0;2;0;128;Fehlt in CSV
Linfir 2;House of Horrors Chest;15;0;2;0;120;Fehlt in CSV
Linfir 2;Gnome Workshop Chest;15;0;3;0;60;Fehlt in CSV
Linfir 2;Gnome Workshop Chest;20;0;3;0;192;Fehlt in CSV
Linfir 2;Gnome Workshop Chest;10;0;2;0;20;Fehlt in CSV
Linfir 2;Gladiator's Chest;0;0;1;0;0;Fehlt in CSV
